Filename	Reference Text	Transcribed Text	Normalized Reference	Normalized Transcribed	Alignment	WER
common_voice_he_40909680	למה אנחנו צריכים להיכנס לדבר שאנחנו לא יודעים איך נצא ממנו	למה אנחנו צריכים להיכנס לדבר שאנחנו לא יודעים איך נצא ממנו?	למה אנחנו צריכים להיכנס לדבר שאנחנו לא יודעים איך נצא ממנו	למה אנחנו צריכים להיכנס לדבר שאנחנו לא יודעים איך נצא ממנו	למה->למה | אנחנו->אנחנו | צריכים->צריכים | להיכנס->להיכנס | לדבר->לדבר | שאנחנו->שאנחנו | לא->לא | יודעים->יודעים | איך->איך | נצא->נצא | ממנו->ממנו	0.0000
common_voice_he_40909681	לא חשבתי שבמסגרת הזאת אזדקק לעשות כן	לא חשבתי שבמסגרת הזאת אזדקק לעשות כן.	לא חשבתי שבמסגרת הזאת אזדקק לעשות כן	לא חשבתי שבמסגרת הזאת אזדקק לעשות כן	לא->לא | חשבתי->חשבתי | שבמסגרת->שבמסגרת | הזאת->הזאת | אזדקק->אזדקק | לעשות->לעשות | כן->כן	0.0000
common_voice_he_40909682	כי לפעמים הנזק הוא עצום והתביעות הן במיליונים	כי לפעמים הנזק הוא עצום, והתהיות הן במיליונים.	כי לפעמים הנזק הוא עצום והתביעות הן במיליונים	כי לפעמים הנזק הוא עצום והתהיות הן במיליונים	כי->כי | לפעמים->לפעמים | הנזק->הנזק | הוא->הוא | עצום->עצום | והתביעות->והתהיות | הן->הן | במיליונים->במיליונים	0.1250
common_voice_he_40909688	והם התנהגו כך בזמן ההכנות לתוכנית הכלכלית	והם התנהגו כך בזמן ההכנות לתוכנית הכלכלית.	והם התנהגו כך בזמן ההכנות לתוכנית הכלכלית	והם התנהגו כך בזמן ההכנות לתוכנית הכלכלית	והם->והם | התנהגו->התנהגו | כך->כך | בזמן->בזמן | ההכנות->ההכנות | לתוכנית->לתוכנית | הכלכלית->הכלכלית	0.0000
common_voice_he_40909689	ואני פונה לאריק שרון שיפנה לאהוד יתום ולגלעד ארדן	ואני פונה לארק שרון, שיפנה לאהוד יתום ולגלעד ארדן.	ואני פונה לאריק שרון שיפנה לאהוד יתום ולגלעד ארדן	ואני פונה לארק שרון שיפנה לאהוד יתום ולגלעד ארדן	ואני->ואני | פונה->פונה | לאריק->לארק | שרון->שרון | שיפנה->שיפנה | לאהוד->לאהוד | יתום->יתום | ולגלעד->ולגלעד | ארדן->ארדן	0.1111
common_voice_he_40909690	שאנחנו כבר מבינים כמה היא הרסנית	שאנחנו כבר מבינים כמה ירסנית.	שאנחנו כבר מבינים כמה היא הרסנית	שאנחנו כבר מבינים כמה ירסנית	שאנחנו->שאנחנו | כבר->כבר | מבינים->מבינים | כמה->כמה | היא-><eps> | הרסנית->ירסנית	0.3333
common_voice_he_40909691	ואני חושב שלעמוד פה ולהשמיץ בהכללה	ואני חושב שלעמוד פה ולהשמיץ בהכללה.	ואני חושב שלעמוד פה ולהשמיץ בהכללה	ואני חושב שלעמוד פה ולהשמיץ בהכללה	ואני->ואני | חושב->חושב | שלעמוד->שלעמוד | פה->פה | ולהשמיץ->ולהשמיץ | בהכללה->בהכללה	0.0000
common_voice_he_40909692	במיוחד לנוכח גל ההתייקרויות הצפוי במשק בשנת אלפיים ושתים עשרה	במיוחד לנוכח גל ההתייקרות הצפוי במשק בשנת 2012.	במיוחד לנוכח גל ההתייקרויות הצפוי במשק בשנת 2002 10	במיוחד לנוכח גל ההתייקרות הצפוי במשק בשנת 2012	במיוחד->במיוחד | לנוכח->לנוכח | גל->גל | ההתייקרויות->ההתייקרות | הצפוי->הצפוי | במשק->במשק | בשנת->בשנת | 2002-><eps> | 10->2012	0.3333
common_voice_he_40909693	כי החייבת יכולה לעמוד בתשלומים שנפסקו	כי החייבת יכולה לעמוד בתשלומים שנפסקו.	כי החייבת יכולה לעמוד בתשלומים שנפסקו	כי החייבת יכולה לעמוד בתשלומים שנפסקו	כי->כי | החייבת->החייבת | יכולה->יכולה | לעמוד->לעמוד | בתשלומים->בתשלומים | שנפסקו->שנפסקו	0.0000
common_voice_he_40909694	גם בגין תלונה זו נפתחה חקירה	גם בגין תלונה זו נפתחה חקירה.	גם בגין תלונה זו נפתחה חקירה	גם בגין תלונה זו נפתחה חקירה	גם->גם | בגין->בגין | תלונה->תלונה | זו->זו | נפתחה->נפתחה | חקירה->חקירה	0.0000
common_voice_he_40909695	הרי מי הכי סובל מעניין הדיור	הרי מי הכי סבל בעניין הדיור?	הרי מי הכי סובל מעניין הדיור	הרי מי הכי סבל בעניין הדיור	הרי->הרי | מי->מי | הכי->הכי | סובל->סבל | מעניין->בעניין | הדיור->הדיור	0.3333
common_voice_he_40909696	לא נותנות שירותים רפואיים רק למי שמשלם כסף	לא נותנות שירותים רפואיים רק למי שמשלם כסף.	לא נותנות שירותים רפואיים רק למי שמשלם כסף	לא נותנות שירותים רפואיים רק למי שמשלם כסף	לא->לא | נותנות->נותנות | שירותים->שירותים | רפואיים->רפואיים | רק->רק | למי->למי | שמשלם->שמשלם | כסף->כסף	0.0000
common_voice_he_40909697	אני מקווה שמהר מאוד ניתן תקווה לתושבי כפר-שלם	אני מקווה שמהר מאוד ניתן תקווה לתושבי כפר שלם.	אני מקווה שמהר מאוד ניתן תקווה לתושבי כפר שלם	אני מקווה שמהר מאוד ניתן תקווה לתושבי כפר שלם	אני->אני | מקווה->מקווה | שמהר->שמהר | מאוד->מאוד | ניתן->ניתן | תקווה->תקווה | לתושבי->לתושבי | כפר->כפר | שלם->שלם	0.0000
common_voice_he_40909699	החשיבות ההיסטורית הלאומית, התרבותית, וגם החינוכית	החשיבות ההיסטורית הלאומית, התרבותית וגם החינוכית.	החשיבות ההיסטורית הלאומית התרבותית וגם החינוכית	החשיבות ההיסטורית הלאומית התרבותית וגם החינוכית	החשיבות->החשיבות | ההיסטורית->ההיסטורית | הלאומית->הלאומית | התרבותית->התרבותית | וגם->וגם | החינוכית->החינוכית	0.0000
common_voice_he_40909700	לא תעסוקה, לא תקווה, לא חזון	לא תעסוקה, לא תקווה, לא חזון.	לא תעסוקה לא תקווה לא חזון	לא תעסוקה לא תקווה לא חזון	לא->לא | תעסוקה->תעסוקה | לא->לא | תקווה->תקווה | לא->לא | חזון->חזון	0.0000
common_voice_he_40909701	ובעוד שבוע עוד מאה וחמישים אלף מנות	ובעוד שבוע עוד 150,000 מנות.	ובעוד שבוע עוד 150 1000 מנות	ובעוד שבוע עוד 150 0 מנות	ובעוד->ובעוד | שבוע->שבוע | עוד->עוד | 150->150 | 1000->0 | מנות->מנות	0.1667
common_voice_he_40909702	בעלויות כלולים גם סכומי שכר מהגבוהים במשק	בעלויות כלולים גם סכומי שכר מהגבוהים במשק.	בעלויות כלולים גם סכומי שכר מהגבוהים במשק	בעלויות כלולים גם סכומי שכר מהגבוהים במשק	בעלויות->בעלויות | כלולים->כלולים | גם->גם | סכומי->סכומי | שכר->שכר | מהגבוהים->מהגבוהים | במשק->במשק	0.0000
common_voice_he_41616575	לעולים שהיא מביאה ולא מתאמצת לקלוט בארץ כמו שצריך	לעולים שהיא מביאה ולא מתאמצת לקלוט בארץ כמו שצריך.	לעולים שהיא מביאה ולא מתאמצת לקלוט בארץ כמו שצריך	לעולים שהיא מביאה ולא מתאמצת לקלוט בארץ כמו שצריך	לעולים->לעולים | שהיא->שהיא | מביאה->מביאה | ולא->ולא | מתאמצת->מתאמצת | לקלוט->לקלוט | בארץ->בארץ | כמו->כמו | שצריך->שצריך	0.0000
common_voice_he_41616579	שכן אין שואל נוסף שלא ממפלגות אחרות	שכן אין שואל נוסף שלא ממפלגות אחרות.	שכן אין שואל נוסף שלא ממפלגות אחרות	שכן אין שואל נוסף שלא ממפלגות אחרות	שכן->שכן | אין->אין | שואל->שואל | נוסף->נוסף | שלא->שלא | ממפלגות->ממפלגות | אחרות->אחרות	0.0000
common_voice_he_41616580	חלק מהעיצומים הם לא לבצע תיקונים ביישובים הערביים	חלק מהעיצומים הם לא לבצע תיקונים ביישובים הערביים.	חלק מהעיצומים הם לא לבצע תיקונים ביישובים הערביים	חלק מהעיצומים הם לא לבצע תיקונים ביישובים הערביים	חלק->חלק | מהעיצומים->מהעיצומים | הם->הם | לא->לא | לבצע->לבצע | תיקונים->תיקונים | ביישובים->ביישובים | הערביים->הערביים	0.0000
common_voice_he_41616584	היא יכולה לבקר מעשים; היא לא יכולה לבקר אנשים בהכללה	היא יכולה לבקר מעשים, היא לא יכולה לבקר אנשים בהכללה.	היא יכולה לבקר מעשים היא לא יכולה לבקר אנשים בהכללה	היא יכולה לבקר מעשים היא לא יכולה לבקר אנשים בהכללה	היא->היא | יכולה->יכולה | לבקר->לבקר | מעשים->מעשים | היא->היא | לא->לא | יכולה->יכולה | לבקר->לבקר | אנשים->אנשים | בהכללה->בהכללה	0.0000
common_voice_he_41616601	בהם היפ הופ, רגאטון, רית'ם אנד בלוז ומוזיקה אלקטרונית	בהם היפ-הופ, רגיתון, ריתם אנד בלוז ומוזיקה אלקטרונית.	בהם היפ הופ רגאטון רית ם אנד בלוז ומוזיקה אלקטרונית	בהם היפ הופ רגיתון ריתם אנד בלוז ומוזיקה אלקטרונית	בהם->בהם | היפ->היפ | הופ->הופ | רגאטון-><eps> | רית->רגיתון | ם->ריתם | אנד->אנד | בלוז->בלוז | ומוזיקה->ומוזיקה | אלקטרונית->אלקטרונית	0.3000
common_voice_he_41616602	בישיבות אלה נדונו הבקשות של נציגות הסגל הזוטר	בישיבות אלה נדונו הבקשות של נציגות הסגל הזוטר.	בישיבות אלה נדונו הבקשות של נציגות הסגל הזוטר	בישיבות אלה נדונו הבקשות של נציגות הסגל הזוטר	בישיבות->בישיבות | אלה->אלה | נדונו->נדונו | הבקשות->הבקשות | של->של | נציגות->נציגות | הסגל->הסגל | הזוטר->הזוטר	0.0000
common_voice_he_41616604	לא רק יהודי, הוא ילד בשבילו	לא רק יהודי, הוא ילד בשבילו.	לא רק יהודי הוא ילד בשבילו	לא רק יהודי הוא ילד בשבילו	לא->לא | רק->רק | יהודי->יהודי | הוא->הוא | ילד->ילד | בשבילו->בשבילו	0.0000
